,sub,noise,Unnamed: 0,run,resp,reward,cor,cj,Q1,Q2,agent_nr
173,46198,1.3333333333333333,150819999.5,49.5,0.580925,0.5171252490484215,0.572875,3.304232078720222,0.42499833690250155,0.47366285340725256,9.5
174,46198,1.7777777777777777,194019999.5,49.5,0.523495,0.5132383512474183,0.5588,3.1726958711320967,0.4779919518629662,0.4901933949430106,9.5
175,46198,2.2222222222222223,237219999.5,49.5,0.57518625,0.5158581204834164,0.56621375,3.120230938913634,0.430569642238054,0.4729235318347871,9.5
176,46198,2.6666666666666665,280419999.5,49.5,0.52394,0.5099536087827041,0.542735,3.089247685853642,0.4767775463960606,0.49093666807707137,9.5
177,46198,3.1111111111111107,323619999.5,49.5,0.5804725,0.524604047274205,0.6074725,3.0740863115213637,0.42613171965342633,0.4715213486833319,9.5
178,46198,3.555555555555556,366819999.5,49.5,0.54167625,0.5193103801254203,0.58466375,3.0637003579267335,0.4622551615621977,0.48462581721417475,9.5
179,46198,4.0,410019999.5,49.5,0.561835,0.5155520645397004,0.5651975,3.05633905032032,0.44429178264126784,0.47855971612024434,9.5
180,46255,0.0,21259999.5,49.5,0.555215,0.5437952317500229,0.7165375,4.705689902799397,0.408332646689063,0.4489711049444863,9.5
181,46255,0.4444444444444444,64459999.5,49.5,0.58299125,0.5365087355586542,0.67719875,3.933934003434931,0.3845967422748025,0.4430408362936358,9.5
182,46255,0.8888888888888888,107659999.5,49.5,0.53787625,0.5205955716439432,0.60151875,3.464903383829759,0.4527113138664533,0.48109877966978354,9.5
183,46255,1.3333333333333333,150859999.5,49.5,0.53325875,0.5197433348944345,0.59802125,3.2637211639392323,0.44825534918366217,0.46776306403152773,9.5
184,46255,1.7777777777777777,194059999.5,49.5,0.53482,0.5282979139335119,0.641505,3.1388261901281873,0.44345520196039573,0.4643409716509594,9.5
185,46255,2.2222222222222223,237259999.5,49.5,0.5393075,0.5164169917588287,0.5804975,3.161465649221938,0.44974047301839054,0.47504879383494547,9.5
186,46255,2.6666666666666665,280459999.5,49.5,0.53421125,0.5138774614884671,0.56815125,3.0558828401184397,0.4683974793825371,0.48931834195711665,9.5
187,46255,3.1111111111111107,323659999.5,49.5,0.56445,0.5162773758002321,0.5777325,3.1092886793236807,0.4365792711557332,0.47691951862470705,9.5
188,46255,3.555555555555556,366859999.5,49.5,0.56977625,0.5216235240793906,0.60494875,3.069974484945857,0.42207797354373616,0.46695954319836097,9.5
189,46255,4.0,410059999.5,49.5,0.51909,0.5215007173652231,0.6072375,3.141739878387206,0.4655432734829607,0.4794635010622256,9.5
190,46330,0.0,21299999.5,49.5,0.5309225,0.5627595521758095,0.8186425,4.624457096405172,0.4644517852692135,0.4851351300794315,9.5
191,46330,0.4444444444444444,64499999.5,49.5,0.52864625,0.5560808621419698,0.78652625,3.964189614458204,0.4726648636084293,0.49016146845516967,9.5
192,46330,0.8888888888888888,107699999.5,49.5,0.59659,0.5356221861129952,0.6823725,3.426827693428738,0.446120383280979,0.4871608057614054,9.5
193,46330,1.3333333333333333,150899999.5,49.5,0.559765,0.5297373054870055,0.649425,3.2295846102579926,0.45734738163428257,0.48887686441018136,9.5
194,46330,1.7777777777777777,194099999.5,49.5,0.545615,0.5265101852340613,0.63617,3.131842984633848,0.47798307365476256,0.4942179581955974,9.5
195,46330,2.2222222222222223,237299999.5,49.5,0.59380125,0.5165510454973758,0.58098875,3.0982756527431365,0.44725250754825696,0.49192649112340847,9.5
196,46330,2.6666666666666665,280499999.5,49.5,0.57623,0.5200816092371756,0.60166,3.0312916813204227,0.4546446080777665,0.4919542348044895,9.5
197,46330,3.1111111111111107,323699999.5,49.5,0.5985875,0.5209158621954006,0.6059925,3.034653382194138,0.4498045952465191,0.49046717926539685,9.5
198,46330,3.555555555555556,366899999.5,49.5,0.58490875,0.5235401246471739,0.61882625,3.029534939027406,0.45242773182884566,0.4897584761360738,9.5
199,46330,4.0,410099999.5,49.5,0.58877,0.5300084812960583,0.64927,2.9883945805762155,0.4337816031235198,0.4838371066060488,9.5
200,46357,0.0,21339999.5,49.5,0.52518125,0.5573062931208094,0.79575875,4.437633351501599,0.4541342973558954,0.4729350640280767,9.5
201,46357,0.4444444444444444,64539999.5,49.5,0.52177,0.5578367281448886,0.7985025,3.812253557492633,0.4559589374809225,0.4730573040214897,9.5
202,46357,0.8888888888888888,107739999.5,49.5,0.5674025,0.54366187026281,0.72632,3.419101876700557,0.4432709906822731,0.4801367913705125,9.5
203,46357,1.3333333333333333,150939999.5,49.5,0.61353875,0.5283200340557181,0.64549875,3.2245948575070438,0.42373825678182003,0.4812582485557743,9.5
204,46357,1.7777777777777777,194139999.5,49.5,0.5286775,0.5228871695654154,0.61729,3.0693222516722414,0.46840219689434953,0.4873024144867832,9.5
205,46357,2.2222222222222223,237339999.5,49.5,0.589915,0.5246485358657056,0.624475,3.1144444551372272,0.4303708584396799,0.48039262035183977,9.5
206,46357,2.6666666666666665,280539999.5,49.5,0.586605,0.5221720336129076,0.613855,3.109670340001857,0.4401812313956629,0.48485678724551895,9.5
207,46357,3.1111111111111107,323739999.5,49.5,0.5726875,0.5164283441887818,0.58498,3.07749209814529,0.4510744721205096,0.48707652302535104,9.5
208,46357,3.555555555555556,366939999.5,49.5,0.60947375,0.5178055709047172,0.58797625,3.084936244114362,0.4245847783114242,0.4848570339392955,9.5
209,46357,4.0,410139999.5,49.5,0.58443625,0.5179799661786161,0.59432625,3.013706624976105,0.4449304496259978,0.4864675610527955,9.5
210,46384,0.0,21379999.5,49.5,0.50834,0.5587917707735715,0.7947,4.474680457201858,0.4484062490511886,0.45942865993650894,9.5
211,46384,0.4444444444444444,64579999.5,49.5,0.52871875,0.5498497144880979,0.74831375,3.859740101292609,0.43986981508256084,0.4619590060859169,9.5
212,46384,0.8888888888888888,107779999.5,49.5,0.53265375,0.5401410817154894,0.69924875,3.399475125460609,0.44230229057834164,0.4682730100522351,9.5
213,46384,1.3333333333333333,150979999.5,49.5,0.53667875,0.529355964689771,0.64364625,3.1537898557257176,0.46021106133669304,0.4789413527225267,9.5
214,46384,1.7777777777777777,194179999.5,49.5,0.54427375,0.5241440945081399,0.61659875,3.1148495954438644,0.45363046461050216,0.47771778431754686,9.5
215,46384,2.2222222222222223,237379999.5,49.5,0.5162775,0.5128332088263953,0.563175,3.0696967509521103,0.48589922972723804,0.4931860856169322,9.5
216,46384,2.6666666666666665,280579999.5,49.5,0.519375,0.5170077484431188,0.585025,3.067821188805542,0.4723998772956763,0.48473989355594976,9.5
217,46384,3.1111111111111107,323779999.5,49.5,0.5523725,0.5261788735521529,0.6274475,3.0485301958957014,0.43293992110466073,0.4669538844615539,9.5
218,46384,3.555555555555556,366979999.5,49.5,0.53614375,0.5149264084425689,0.57109375,3.025755806061385,0.4547831033557688,0.47660550031718335,9.5
219,46384,4.0,410179999.5,49.5,0.52020375,0.5150445888142309,0.57367875,3.0590161177821713,0.4784845946336256,0.48935326364011433,9.5
220,46450,0.0,21419999.5,49.5,0.51923875,0.5538122237938935,0.77519625,4.190878299393116,0.4780884116078221,0.4889083140959804,9.5
221,46450,0.4444444444444444,64619999.5,49.5,0.51469625,0.539581312439965,0.70189875,3.5834645730641945,0.48123257336717346,0.4925012663510898,9.5
222,46450,0.8888888888888888,107819999.5,49.5,0.5389925,0.5235846368868028,0.6216425,3.348328816723671,0.4600602436294619,0.4808147508190371,9.5
223,46450,1.3333333333333333,151019999.5,49.5,0.51362,0.5206740667506922,0.6050075,3.076447090689538,0.4843358333868252,0.49439385131130315,9.5
224,46450,1.7777777777777777,194219999.5,49.5,0.54190625,0.5277694543458636,0.64460875,3.2250804062067897,0.4593668007927779,0.48029079021949095,9.5
225,46450,2.2222222222222223,237419999.5,49.5,0.54258,0.5238805976595227,0.625035,3.091033724951532,0.44769098853843736,0.47065380643447124,9.5
226,46450,2.6666666666666665,280619999.5,49.5,0.58221875,0.5206419736057292,0.60558625,3.0183218152565674,0.44540696857988504,0.4859349295605315,9.5
227,46450,3.1111111111111107,323819999.5,49.5,0.54320375,0.5265309903717801,0.63588625,3.020466782317516,0.4593711869050249,0.48436693360599004,9.5
228,46450,3.555555555555556,367019999.5,49.5,0.56641125,0.5214613020445268,0.61182625,3.048052157655477,0.44698687528776215,0.48253340940778483,9.5
229,46450,4.0,410219999.5,49.5,0.537295,0.5240520373110448,0.6244725,3.042405847963129,0.46173053224365357,0.48095828724195067,9.5
230,46471,0.0,21459999.5,49.5,0.5563725,0.5522590881346229,0.75944,4.572765808855824,0.4461380373859083,0.47699060584545977,9.5
231,46471,0.4444444444444444,64659999.5,49.5,0.60982,0.5396031191388753,0.6945475,3.9230346971604018,0.41801096423645584,0.4728874854054566,9.5
232,46471,0.8888888888888888,107859999.5,49.5,0.52872625,0.5265637948282423,0.62980625,3.272687873755815,0.4760068089940308,0.4937772753872385,9.5
233,46471,1.3333333333333333,151059999.5,49.5,0.6046825,0.5233428958816694,0.6134375,3.19485794691538,0.4342251156201463,0.4818442265296966,9.5
234,46471,1.7777777777777777,194259999.5,49.5,0.570775,0.5184645068481892,0.5896175,3.1460490808783543,0.4428628438202806,0.48160361492980885,9.5
235,46471,2.2222222222222223,237459999.5,49.5,0.57239875,0.5227500883625276,0.61119625,3.0810080281771985,0.454471107388856,0.48561609393036814,9.5
236,46471,2.6666666666666665,280659999.5,49.5,0.5961975,0.516649378902767,0.58121,3.108370518205345,0.4408062476274174,0.4847992641802203,9.5
237,46471,3.1111111111111107,323859999.5,49.5,0.62353875,0.5190799657514781,0.59196625,3.0986693458589794,0.41120972643251297,0.47605102546570094,9.5
238,46471,3.555555555555556,367059999.5,49.5,0.6327925,0.5197135354217217,0.5959575,3.094053167453863,0.4173444592804802,0.4777881676476632,9.5
239,46471,4.0,410259999.5,49.5,0.58953875,0.5167014278435822,0.58206625,3.0367868636980537,0.4548063931566316,0.48692609146450244,9.5
240,46486,0.0,21499999.5,49.5,0.54226625,0.5546436364026638,0.77345125,4.641720488403836,0.43521323758965996,0.4642300229674797,9.5
241,46486,0.4444444444444444,64699999.5,49.5,0.57611375,0.5478201113466202,0.73724625,3.9387401085522726,0.41824466553657685,0.4639550882951352,9.5
242,46486,0.8888888888888888,107899999.5,49.5,0.61754625,0.5317949554318959,0.65514125,3.443828288777416,0.39393683955897635,0.4598727021494956,9.5
243,46486,1.3333333333333333,151099999.5,49.5,0.53456,0.5217926067916082,0.6082975,3.171888117425545,0.4639785229276814,0.48907502712186135,9.5
244,46486,1.7777777777777777,194299999.5,49.5,0.55812875,0.5159306828130594,0.57767625,3.1942592472547466,0.4559228009359057,0.4867626631698182,9.5
245,46486,2.2222222222222223,237499999.5,49.5,0.56513125,0.5189592086143558,0.59327625,3.1224169681445537,0.43904145165558434,0.47352009837640646,9.5
246,46486,2.6666666666666665,280699999.5,49.5,0.562175,0.5233398733008143,0.6190125,3.058956101175847,0.4503844355531949,0.47811624164728134,9.5
