,subject,alpha_pos,alpha_neg,alpha_unchosen,beta,lbound,bound_range,LL,Confidence Distance,hbound
17,46198.0,1.0,0.9655301204538599,0.7065993200705042,19.362977344074757,1.8374915490472774,0.8047437552304368,46.22689417166992,1.4538973083691615,4.382500475814963
18,46255.0,0.9692982698147683,0.9279169832520601,0.8076799205593873,15.7602721932258,2.860915875155794,0.18120895291102407,78.61697772614365,0.34415924331032044,3.2485370696074067
19,46330.0,0.707168358476539,0.7442422048347638,0.999911571838536,19.581456900797725,2.309242160829517,0.745880394481263,28.91328967520148,0.5358670121723854,4.316225679363548
20,46357.0,0.7167730939108399,0.8286429360046415,0.5420122311471977,6.0786396702041285,4.586122394473541,0.0,175.12105221610807,0.5613177640163067,4.586122394473541
21,46384.0,0.7403688952259467,0.7708752393038036,0.5610013280552728,12.212493179117924,3.3771186075925854,0.29223622763919427,68.30948824629202,0.42528216183006706,3.8513833436155713
22,46450.0,0.7505178553485122,0.7654972221773347,0.6002612276489214,13.585230096875115,2.707750654506388,0.20962905848368082,56.895398187689594,1.5500726770598465,3.1882727266120474
23,46471.0,1.0,0.9713948185108061,0.7001668136357672,12.660445148125726,1.1644524206957312,0.7507875854630022,75.529764708787,1.7582723192445575,4.044133926690046
24,46486.0,0.5395604829281891,0.504328990265096,0.41766353029077075,19.711592832992498,1.0,0.6027018857267364,87.82561430229612,0.8082189000020211,3.4108075429069458
25,46489.0,0.6891059297519018,1.0,0.6660943590252455,1.8283179273769896,3.9860774414141456,0.7393473196939448,123.16571976304174,0.8222161216632909,4.735718367481824
26,46522.0,1.0,0.9614320771665422,0.8866442010053054,16.485299892916107,1.0,0.5746906110859831,75.83446537056483,0.5069569980092364,3.2987624443439323
27,46552.0,0.9848240413038246,0.9474398952314992,0.7044330993908724,24.523760255147543,2.0616285982709384,0.949882744127397,33.02259597835494,0.6506556054044381,4.8527368886108055
28,46555.0,1.0,0.9113770513736342,0.755069296039428,18.940035757411984,1.698788282573263,0.36705772152561983,60.76229756355082,0.6820419221427901,2.9105235338455993
29,46573.0,0.7707732422514997,0.8117388854110982,0.9887980316806734,23.10305675641347,1.3694932345026585,0.786088488693275,33.97888571850457,0.538761187563748,4.2233928109831735
30,46591.0,0.9551356031930084,0.94886821817408,0.909902508509887,9.799313686610148,1.1991073953332856,0.9297252634398385,126.00668188748833,0.6408702641033085,4.7328932735135805
31,46633.0,0.6507092992779858,1.0,0.5380777637057688,3.753160823366469,3.6618342627938865,0.7710665836724473,136.47943238461485,0.6044798374591349,4.6936491461689265
32,46672.0,0.8866131162518628,0.8802757278545587,0.7317968863551931,25.039093633222798,1.0,0.765940326596938,27.535505022018622,0.41045890037402727,4.063761306387752
33,46687.0,0.9404324918654703,1.0,0.8145091291971615,8.078749118880593,1.734898471657205,0.9041985071038056,68.17886068474901,0.5437219465079312,4.687198399127114
34,46702.0,0.8984543556508497,0.9268449548907244,0.7955469488286195,9.738469969527825,3.1717540171120775,0.945961079815667,80.4768805605222,0.33706380423978904,4.901203561253392
35,46729.0,0.7672112850413034,0.7536385876075071,0.6979272073869082,16.427538565033775,1.0,0.9300905285171335,75.91551396666227,0.6879932405065691,4.720362114068534
36,46750.0,0.9103877108916486,1.0,0.6424406757974898,9.422670421410828,2.3822828628482267,0.058466426194593114,94.40182354419666,1.4585764794705454,2.5353314286458324
37,46756.0,0.6034054916723451,0.6166729459803459,0.7146981904196557,15.555080748098844,2.1151094687164367,0.20346149290393517,75.56461085427688,0.8812961654843622,2.7020736030758172
38,46792.0,0.9220957508128792,0.8729280639798469,0.6021856075429015,24.846570978233625,1.0,0.9660442298460467,43.626295171611794,0.58545754908237,4.864176919384187
39,46822.0,0.442571651309824,0.45493581947619277,0.4396054009870718,8.835642529473787,1.0,0.8762524462898608,134.5802067193477,0.9998455633804317,4.505009785159443
40,46828.0,0.9727804391721196,0.9479374672658134,0.31140906664489476,14.63862012429255,1.7947482734650797,0.8601262336497848,62.84719631808936,0.7032909916968342,4.551669368909031
41,46912.0,0.9325845165308593,0.9010489771048524,0.6970453964879971,24.342648143039902,1.4434383346622182,0.5855542026320404,33.476235744278796,0.5731681132670897,3.525997964720765
42,46915.0,0.6357498377034557,0.6420999133612132,0.6492142403379366,29.582529881840276,1.6268280492162828,0.6642271464613145,31.952627225035084,0.6477008274833832,3.867380428608697
43,46927.0,1.0,0.9004485373469819,0.587774605660934,15.616902292251932,2.4800874453897164,0.957330491216743,62.539314890715566,0.44657162138156614,4.892476569118017
44,47008.0,0.6358456894158214,0.636839068263234,0.5997060104753464,14.885024109474713,1.0,0.8495861537252166,83.00680729501539,1.7457143205299415,4.398344614900866
45,47182.0,0.7700480209482222,0.8042422253888737,0.8625403995318538,17.52170423599033,2.0722358096725437,0.8059503460778367,53.982522274688385,0.34414410243259924,4.431868372101254
46,47269.0,0.9473580038801322,0.9293452850726015,0.7011524009457698,16.506941967390567,1.9489505808307253,0.6477162772089241,43.80621580075655,1.0936987030982674,3.925164952195498
47,47284.0,0.9843694448091682,0.9774633151200309,0.9495484853198587,25.88012454594453,2.2884728440793554,0.7642248945338216,39.912455207780894,0.4767105572728812,4.360689398838403
48,47317.0,0.899265835019518,0.896673326555024,0.8236810491830955,17.041830255014442,3.416319180870619,0.2349556947026871,45.27696655485352,0.16624166002829974,3.7884140079164834
49,47431.0,0.9056615166304834,0.9193982342061233,0.8113300739156452,8.381642468410663,1.8232080366328156,0.9179732569498842,123.75862650988962,0.7892468589577958,4.739418101897208
50,47470.0,0.7117698015980197,0.7003512051468089,0.4297366532683038,19.20264268261076,4.653065637365871,0.5653007913588949,47.74984136147493,0.05774173574178868,4.849187907112538
51,47737.0,0.7068637314400101,0.7316136313969867,0.562695036372003,10.133731412436866,1.424622499853473,0.531597762307746,115.29664933953777,1.4453121247231067,3.32528517833683
52,47740.0,0.9917556514417953,1.0,0.9967595100180301,7.6097818060168585,2.257259572449269,0.5985517830687408,160.20370049777065,1.9632677303563801,3.8989317458544797
53,47743.0,0.9831013799740425,1.0,0.8151817614382214,13.059289857406235,1.3556732378460141,0.8960975048987537,55.81729484805962,1.0947602418572202,4.6213453564479545
