,subject,alpha,beta,lbound,bound_range,LL,Confidence Distance,hbound,agent_nr,noise
17,46198.0,0.9743721677328426,16.80795335690413,1.8238821786536161,0.9399051900458792,59.57579622024988,1.4079339874070833,4.809131803134293,0,0.0
18,46255.0,0.9380187120197927,28.783551072973953,2.4868583763891716,0.9302053656314212,132.29175629523849,1.1926696743426077,4.824596199263626,0,0.0
19,46330.0,0.6846970614727199,17.163575553948018,2.8854934192593684,0.9424272922480604,56.37076090250008,1.0559650966226588,4.8782621305874665,0,0.0
20,46357.0,0.7875867474281913,17.356668254926866,1.265189319429523,0.9649893395983222,224.2489154374411,1.578444460840243,4.869241811597988,0,0.0
21,46384.0,0.8593868473078238,18.484062175035366,1.822556112112631,0.9238762132432192,77.12452239962549,1.5991327709219825,4.758120939046826,0,0.0
22,46450.0,0.5771578672916461,12.927565508943765,1.3000048735031076,0.9892405908028347,87.04297343792393,1.763477025226458,4.960190238406502,0,0.0
23,46471.0,0.6764840456367147,24.058901187775373,2.321390672835834,0.9178048582641342,116.57547188435582,1.4708954749268144,4.779831326698729,0,0.0
24,46486.0,0.8723562298243148,24.53485711977201,1.5738696371878753,0.9614506648538906,109.1385715558504,1.0881118027156353,4.867924952389695,0,0.0
25,46489.0,0.647480320989466,18.53556862356561,2.0342860091949495,1.0,578.8489557939695,2.281365834390242,5.0,0,0.0
26,46522.0,0.9194886504065041,24.001141269106448,1.8470639158195474,0.9432121977352236,130.60606932849106,1.3492117250367568,4.820951689098082,0,0.0
27,46552.0,1.0,19.993418514104313,3.467517230668569,0.8629205138929892,47.142440340391275,1.0975950006324486,4.7899280495121985,0,0.0
28,46555.0,1.0,34.529834433648176,1.6878736585168366,0.9272986039239847,121.78091681921117,1.238055558409571,4.759203790994029,0,0.0
29,46573.0,0.981798698743945,11.562572750794539,2.714312724127821,0.9342732532091026,67.13907890135337,1.4223354126357253,4.849769211175573,0,0.0
30,46591.0,0.780454665815634,23.035647411855827,1.5718615426312337,0.953812291076073,196.5798759927671,1.2583533838222813,4.841662138780132,0,0.0
31,46633.0,1.0,11.893143414633133,2.362699736816097,1.0,291.5754340163734,1.6342173673684222,5.0,0,0.0
32,46672.0,1.0,11.24569538065361,2.052537686429951,0.9870865801784637,60.338828206425305,1.2416340484985104,4.961938181736713,0,0.0
33,46687.0,1.0,7.578664639004168,3.622431440185868,1.0,164.80647136598193,1.3153184454931255,5.0,0,0.0
34,46702.0,0.7899327977955347,14.578167413601275,3.6691626153505763,0.9491383541308873,146.40430570540877,1.139189786998044,4.932311420232585,0,0.0
35,46729.0,0.895999549432951,17.116696506265413,2.030394636927405,0.94457373393025,93.38110838658737,1.3724055844188456,4.835405863024182,0,0.0
36,46750.0,0.8070233123714817,19.135111178863628,1.492149080008407,0.9139356730196206,150.98309419158153,2.015830049062629,4.698099171423419,0,0.0
37,46756.0,0.8441258260612056,18.017892488999752,2.5554712784302223,0.9070358414033022,97.44067041694734,1.5982412495752119,4.772746444233804,0,0.0
38,46792.0,0.7435532159513221,49.698645743591214,3.092933410364989,0.8685605332347769,81.52447365717472,1.1984960899711772,4.749336184372602,0,0.0
39,46822.0,1.0,23.600361906368217,2.6476088811051413,0.9483185888647652,267.16260153339016,1.2517649353860554,4.87842510743352,0,0.0
40,46828.0,0.9920781844782945,8.541913246260416,2.708201776066928,0.9882828459143849,89.08900921485552,1.3289198160243785,4.973146647077037,0,0.0
41,46912.0,0.8073397978109056,26.16729204295769,3.0799501006713452,0.8619226177222618,50.67105246062893,1.2865949597542135,4.734884536058065,0,0.0
42,46915.0,0.9988858905490423,9.508484999526964,3.7375036157605974,0.9385298046861535,77.33229076653953,0.9415746335868087,4.922394100677779,0,0.0
43,46927.0,0.8011237606898369,28.638510383673275,2.2621693146045376,0.8929207453891924,93.37272268276828,1.4046136222767514,4.706835130957257,0,0.0
44,47008.0,0.9629366488790844,44.33540990349418,1.7453028331250688,0.9337380035104489,180.12255080881388,1.1163935156597262,4.7843372677539815,0,0.0
45,47182.0,0.7574470045511075,79.01777318913139,2.279286522544596,0.8865007148396984,185.7098936371482,1.3664292309638706,4.691200965182814,0,0.0
46,47269.0,0.9141847468553134,8.700666031773913,2.23913181032436,0.9804054694619238,85.73549775042825,1.6473460032833958,4.945902083945797,0,0.0
47,47284.0,0.6364788987938964,100.0,2.854112475817438,0.879086971856383,287.99727845518447,1.3061900840987815,4.740534241395477,0,0.0
48,47317.0,1.0,15.249486359716563,2.4876791768112776,0.9271505862530766,58.97153042285417,1.2518049440063623,4.816978900886514,0,0.0
49,47431.0,0.83872424635167,24.077316026846574,1.5572022742701908,0.9434851955226984,172.98535121460054,1.4249709366292245,4.805430959675482,0,0.0
50,47470.0,1.0,9.819706263743338,2.433644291582693,0.9493330208960847,81.68088027715865,1.6303493615680196,4.869970508948406,0,0.0
51,47737.0,0.9106364914391111,17.962788375565975,1.6010180471178344,0.9647380532021463,129.8635880577153,1.3379294142306375,4.880145279210604,0,0.0
52,47740.0,0.9546934987128043,31.16961492508562,1.5497927673643395,0.913668354685591,313.5186017183215,1.5836308326517508,4.70213793293089,0,0.0
53,47743.0,1.0,15.308243311127075,4.048493198263397,0.8841133398127698,104.8353081326236,0.9013784423958938,4.8897330546013125,0,0.0
54,45628.0,1.0,6.856549930840617,4.264504011149294,1.0,151.2516022902023,0.7383818579615773,5.0,1,0.0
55,45640.0,1.0,2.7536730693270717,4.360639695081112,1.0,195.1297954316759,0.8978837558614872,5.0,1,0.0
56,45664.0,0.8034201029050215,28.986582974374414,1.679159679511753,0.8630560157227946,258.17606432023575,2.1090205142847718,4.5452308953639475,1,0.0
57,45682.0,0.9101742205122861,47.66741292470448,1.8995448644635236,0.9122529810350626,375.3490432768424,1.4231852615330574,4.727944304422143,1,0.0
58,45745.0,1.0,12.398436998741445,4.1094857333585315,0.9803111587894752,192.05248781219206,0.9508548968704644,4.982466806008389,1,0.0
59,45760.0,0.7228312896038218,100.0,2.6838000235855777,0.8488546751350815,212.87724016735132,1.5469020523233938,4.649917202112725,1,0.0
60,45763.0,0.9012669032069595,9.039746807522652,1.6753833973060854,0.9776627866412796,82.33397962237683,1.7541107539805092,4.925737329609682,1,0.0
61,45805.0,0.5601438121335693,8.417531980102286,4.238810697337409,1.0,221.5320013029221,1.0520000976805812,5.0,1,0.0
62,45829.0,1.0,16.86952417402753,2.5125246913785784,0.962540571490776,115.80539199793921,1.1683008977077167,4.906820596508236,1,0.0
63,45964.0,0.9066295708794625,16.046056058873315,1.4440251475016925,0.9162955971613225,130.8372838676401,1.830766746533771,4.702349248462275,1,0.0
64,46024.0,0.6066141035582959,46.554286197269015,2.6118897614287624,0.9134486037189335,100.99618319691952,1.1887701327950742,4.793305724378548,1,0.0
65,46057.0,1.0,24.28986219012452,2.176155233066114,0.9225044786307146,99.99384177293328,1.36222422913528,4.781164677520531,1,0.0
66,46072.0,0.8831197680369315,28.57238227990261,1.8585686972852347,0.9587842048621484,167.31801227376786,1.0949574413413838,4.870523410987674,1,0.0
67,46102.0,0.8186575831097097,26.86390656207598,1.3668598833597596,0.9318320616620683,526.5308840548117,1.5863963945663997,4.752336328555803,1,0.0
68,46114.0,0.7850334682093256,17.427312035777987,1.472778392219949,0.9512620550298858,109.5716229525272,1.4541157314522508,4.828090467382618,1,0.0
69,46159.0,1.0,12.396117800999466,3.0058661265036624,0.9223506679905604,67.05057145132848,1.2790407478940737,4.845156836785613,1,0.0
70,46180.0,0.8585723607245769,19.089603568719944,1.3801832897709105,0.958271423010442,344.81217720427287,1.5407634377892538,4.848950199719116,1,0.0
71,46198.0,0.974371998459207,16.807966054729746,1.823884230278166,0.9399050239604488,59.575788320005266,1.407933987407292,4.809131398919726,1,0.0
72,46255.0,0.938018901058084,28.7835384546129,2.486857741598862,0.9302053487747827,132.29172141439375,1.1926696743426994,4.824596112595538,1,0.0
73,46330.0,0.6846967030337163,17.163579544725206,2.885494884194965,0.9424270843265233,56.37078017218258,1.055965096622476,4.878261775276622,1,0.0
74,46357.0,0.7875866893469532,17.356672156624914,1.2651893568940258,0.964989320936723,224.24894010588753,1.5784444608402497,4.869241743212106,1,0.0
75,46384.0,0.8593869030309875,18.484032089971198,1.8225556195827612,0.9238763664773801,77.12452477614559,1.5991327709221503,4.75812138844661,1,0.0
76,46450.0,0.5771576450579511,12.92756604434047,1.3000051846718252,0.989240631859138,87.04299167718494,1.76347702522644,4.960190393662604,1,0.0
77,46471.0,0.6764840270294095,24.058907977342457,2.321391392365342,0.9178047498201589,116.57548624261591,1.4708954749267815,4.779831095361594,1,0.0
78,46486.0,0.872356480836352,24.53483753730526,1.5738691059967984,0.9614507229329986,109.13853984716314,1.0881118027156085,4.867925130899257,1,0.0
79,46489.0,0.6474803335447812,18.53557225287241,2.0342863748333655,1.0,578.8490454914023,2.281365834390213,5.0,1,0.0
80,46522.0,0.9194887653685733,24.001122065667925,1.8470637108359715,0.9432123867865906,130.60600709862075,1.3492117250366058,4.820952273524431,1,0.0
81,46552.0,1.0,19.993530989587924,3.467518246506546,0.8629204425938359,47.14235583448907,1.0975950006329802,4.789928079498095,1,0.0
82,46555.0,1.0,34.5297015392253,1.6878728634457574,0.9272984821259692,121.78056244972473,1.238055558409535,4.75920332978074,1,0.0
83,46573.0,0.9817986001623651,11.562564343363015,2.714313105692093,0.9342733506966575,67.13912066126807,1.4223354126357288,4.849769459080578,1,0.0
84,46591.0,0.7804545096264781,23.035642841493193,1.5718615499440127,0.9538123559881181,196.5798476550055,1.258353383822305,4.841662361645369,1,0.0
85,46633.0,1.0,11.89314706719463,2.362699742721528,1.0,291.57548395420963,1.6342173673683604,5.0,1,0.0
86,46672.0,1.0,11.245692340135202,2.0525379689384855,0.987086572583603,60.338844038675745,1.2416340484985358,4.961938162999301,1,0.0
87,46687.0,1.0,7.578663102639238,3.622431862893119,1.0,164.8064777587907,1.3153184454931466,5.0,1,0.0
88,46702.0,0.7899324673729169,14.578091831691385,3.6691605802577216,0.9491390017109932,146.40424293325083,1.139189786997561,4.932312178549545,1,0.0
89,46729.0,0.8959984756168213,17.116690313175003,2.030393710652223,0.944573927896749,93.38110839937943,1.3724055844186862,4.835406387688343,1,0.0
90,46750.0,0.8070231066995509,19.135141975553545,1.4921496081380807,0.9139354958632,150.98317744584767,2.0158300490624526,4.698098595438324,1,0.0
91,46756.0,0.8441254977327978,18.01795526781165,2.555472040282662,0.9070354465854635,97.44068345206895,1.5982412495751483,4.77274554991553,1,0.0
92,46792.0,0.7435510365946719,49.698863090336616,3.0929312912536564,0.8685603940284246,81.52468234202337,1.1984960899698316,4.749335640361659,1,0.0
93,46822.0,1.0,23.600352320184147,2.6476097319781324,0.948318424245364,267.16251436178356,1.2517649353859686,4.878424764158759,1,0.0
94,46828.0,0.9920783803143478,8.541941212809519,2.70820196671976,0.9882824843425959,89.08880906363808,1.3289198160243436,4.973145820661431,1,0.0
95,46912.0,0.8073402438062253,26.16741389969578,3.0799529388825064,0.8619217636558764,50.67107129400029,1.2865949597544801,4.734883288103179,1,0.0
96,46915.0,0.998904972681019,9.508640851872624,3.7375100469513836,0.9385216329774745,77.33024282671252,0.9415746335804073,4.922384179304226,1,0.0
97,46927.0,0.8011238041403242,28.638369496205314,2.2621671057808257,0.8929210213186448,93.37241618611529,1.404613622276718,4.706835649886792,1,0.0
98,47008.0,0.9629365020747579,44.335401385545715,1.7453002704313436,0.9337382075796465,180.12249721916731,1.1163935156593863,4.784337762128741,1,0.0
99,47182.0,0.7574472345339752,79.01672152353035,2.2792824327378303,0.8865012743570496,185.7075997679435,1.3664292309654227,4.691202023281356,1,0.0
100,47269.0,0.9141844490097677,8.70068518146512,2.239132758870542,0.9804049885860827,85.73535887172233,1.6473460032835467,4.945900774897758,1,0.0
101,47284.0,0.6364789263550651,100.0,2.8541123042810965,0.8790869587701744,287.99727588374355,1.3061900840987892,4.740534192572965,1,0.0
102,47317.0,1.0,15.249501704096794,2.487676139397302,0.9271507607290542,58.97151453630927,1.2518049440060044,4.816979117952847,1,0.0
103,47431.0,0.8387244294796147,24.07729552712844,1.5572016428274829,0.9434852437489681,172.98525664667548,1.4249709366292513,4.805431090022942,1,0.0
104,47470.0,1.0,9.819691183911646,2.4336438941789833,0.9493332353112479,81.68097087481836,1.6303493615680305,4.869971039078824,1,0.0
105,47737.0,0.9106366172051723,17.96282783317896,1.601019215310392,0.9647378440350812,129.8636982210454,1.3379294142307379,4.8801446094485135,1,0.0
106,47740.0,0.9546934362246116,31.169584194585894,1.549792538672449,0.9136683822553525,313.5183380877373,1.5836308326518946,4.702138008308939,1,0.0
107,47743.0,1.0,15.308286074015346,4.0484931451882495,0.8841134814340655,104.83527952836593,0.9013784423955309,4.889733183204244,1,0.0
108,45628.0,1.0,6.85654317378242,4.264503764517461,1.0,151.251646932886,0.7383818579615441,5.0,2,0.0
109,45640.0,1.0,2.753659868009995,4.36063964339072,1.0,195.130089604597,0.8978837558616649,5.0,2,0.0
110,45664.0,0.8034201279978043,28.98666382729335,1.6791611616715163,0.8630557814270287,258.17661378472957,2.109020514285237,4.545230320278332,2,0.0
111,45682.0,0.9101740829965306,47.66773153864301,1.899546095004309,0.9122529835441869,375.3514036019816,1.4231852615316973,4.727944420177853,2,0.0
112,45745.0,1.0,12.398417112833158,4.109485156843413,0.9803115279386273,192.05244220166924,0.9508548968704773,4.982467123390274,2,0.0
113,45760.0,0.7228312197615261,100.0,2.683800564597238,0.8488546272189766,212.87723360377416,1.5469020523234094,4.649917172900854,2,0.0
114,45763.0,0.9012666302830378,9.039730437471732,1.6753819425368421,0.9776632755026166,82.33410876940724,1.7541107539803784,4.925738922391419,2,0.0
115,45805.0,0.5601286202983954,8.41773194428322,4.238814957541191,1.0,221.5325526147891,1.052000097677523,5.0,2,0.0
116,45829.0,1.0,16.86952226544,2.512524149548192,0.9625406085255654,115.80538817773105,1.1683008977076954,4.906820668334724,2,0.0
117,45964.0,0.9066294537395828,16.046080455361277,1.4440254045982817,0.9162954517311869,130.83734827044628,1.8307667465337603,4.7023487528365235,2,0.0
118,46024.0,0.6066140503616352,46.5541192436168,2.611888825592994,0.9134486563856056,100.99595038421197,1.188770132795097,4.793305769154524,2,0.0
119,46057.0,1.0,24.289823791732484,2.1761560208940423,0.922504520362732,99.99376998735642,1.3622242291351272,4.781164856418373,2,0.0
120,46072.0,0.8831195849378625,28.572389825083363,1.8585688308306096,0.958784163639346,167.3180366874377,1.0949574413414398,4.870523286993256,2,0.0
121,46102.0,0.8186573930036926,26.863875721134285,1.366859248487258,0.931832117072904,526.5303517312202,1.5863963945662118,4.752336486593218,2,0.0
122,46114.0,0.7850332767988439,17.427328695187338,1.4727788765775183,0.9512619780788921,109.5716520769306,1.454115731452112,4.8280902195660405,2,0.0
123,46159.0,1.0,12.396132238923448,3.0058670623578485,0.9223504076817182,67.05052320163166,1.27904074789414,4.845156390363629,2,0.0
124,46180.0,0.8585724038911838,19.089597863058344,1.3801833397770544,0.958271389119017,344.8121022209067,1.5407634377892365,4.848950079125057,2,0.0
125,46198.0,0.9743723264851541,16.807931286478386,1.823881643144871,0.9399052851759477,59.57581522802669,1.407933987407103,4.809132073097354,2,0.0
126,46255.0,0.9380183796080331,28.783586968184167,2.486859058518741,0.9302052542953743,132.29185831894821,1.1926696743426313,4.824595967069431,2,0.0
127,46330.0,0.6846969798067947,17.16355017398971,2.8854943691270507,0.9424272831981276,56.37081806092436,1.055965096622703,4.878262166137787,2,0.0
128,46357.0,0.7875867467038299,17.356661836807334,1.2651891869070795,0.9649893278392553,224.2488693923686,1.5784444608403012,4.8692417630403995,2,0.0
129,46384.0,0.8593868974343652,18.484054050221307,1.8225561656841471,0.9238762071021933,77.12452225094907,1.5991327709220053,4.758120923612127,2,0.0
130,46450.0,0.5771577896061058,12.927559100516548,1.3000046750002132,0.9892407114023642,87.04300821518356,1.7634770252264114,4.960190682488424,2,0.0
131,46471.0,0.676484068284751,24.05891356694115,2.321392288413326,0.9178047805190933,116.57549471540936,1.4708954749268697,4.779831251242884,2,0.0
132,46486.0,0.8723562376254174,24.5348043821338,1.5738685627132096,0.9614508482334254,109.13845442050336,1.0881118027155274,4.867925539251799,2,0.0
133,46489.0,0.6474803130054002,18.53557230765249,2.0342862139135485,1.0,578.8490431995608,2.2813658343902095,5.0,2,0.0
134,46522.0,0.9194887435824186,24.00109643033555,1.8470626897121216,0.9432124783521407,130.60593423738544,1.3492117250366318,4.820952504237684,2,0.0
135,46552.0,1.0,19.99347627269997,3.4675180390044824,0.8629201951603785,47.1423969444226,1.097595000632442,4.789927671866494,2,0.0
136,46555.0,1.0,34.52979921770543,1.687873461839525,0.9272983546591218,121.78082291412007,1.2380555584094428,4.759202951098546,2,0.0
137,46573.0,0.9817990826700259,11.562545787300516,2.71431180156396,0.9342736382162984,67.13919059413888,1.4223354126358831,4.849770030544855,2,0.0
138,46591.0,0.7804546444947171,23.035646021856145,1.5718613792158453,0.9538122949255744,196.5798674637577,1.2583533838222745,4.841662144428973,2,0.0
139,46633.0,1.0,11.893151219605684,2.362699807107408,1.0,291.5755407260043,1.6342173673683371,5.0,2,0.0
140,46672.0,1.0,11.245701952778969,2.05253781168945,0.9870864576197114,60.338793984816704,1.2416340484984911,4.961937822116953,2,0.0
141,46687.0,1.0,7.578661156671172,3.6224313798021375,1.0,164.80648585596262,1.3153184454931215,5.0,2,0.0
142,46702.0,0.7899338707383444,14.578109565914255,3.669159810463698,0.9491392015329192,146.4042721600042,1.1391897869979453,4.932312405328102,2,0.0
143,46729.0,0.8959989030087009,17.116728600736376,2.0303932885395266,0.9445737511026188,93.38113952388161,1.3724055844187435,4.835405839283258,2,0.0
144,46750.0,0.8070230496328965,19.135158157465824,1.4921499024257872,0.9139354184871453,150.98322032870183,2.01583004906253,4.698098349342449,2,0.0
145,46756.0,0.8441255633429381,18.017932843165678,2.5554719693984094,0.9070356132760194,97.44067819776814,1.5982412495750273,4.772745950805543,2,0.0
146,46792.0,0.7435469252487856,49.699612974184426,3.0929310967126424,0.8685606138263774,81.52543668689853,1.19849608997049,4.749336033961106,2,0.0
147,46822.0,1.0,23.600396918571402,2.647609833089566,0.9483183302410719,267.16291991565197,1.2517649353858697,4.878424548249585,2,0.0
148,46828.0,0.9920780609439772,8.54192135426787,2.708202214261474,0.988282810611044,89.08895870208485,1.3289198160241897,4.973146571303312,2,0.0
149,46912.0,0.8073391952591953,26.16793321253872,3.079955190069078,0.8619210984983198,50.67118822694531,1.2865949597534978,4.734882321810736,2,0.0
150,46915.0,0.9989362501306994,9.50879408826173,3.73751996535991,0.9385131548930665,77.32759946338311,0.9415746335858921,4.922374085659489,2,0.0
151,46927.0,0.8011240613020183,28.63831836377165,2.262166235040284,0.8929211533763632,93.37230519593436,1.4046136222770607,4.7068359182008646,2,0.0
152,47008.0,0.9629366810515643,44.33533285791311,1.745298143220284,0.9337383184332573,180.12228512223984,1.1163935156600022,4.784337981971376,2,0.0
153,47182.0,0.7574468595270394,79.01740777452301,2.279286933349402,0.8865008524245376,185.70909621595425,1.366429230963391,4.691201386137735,2,0.0
154,47269.0,0.9141852340294762,8.700630686439721,2.2391309453229176,0.980406290482112,85.73575769279324,1.6473460032836842,4.945904333725731,2,0.0
155,47284.0,0.6364789080516637,100.0,2.854112501975495,0.8790869711956392,287.9972775541756,1.3061900840987817,4.740534243140445,2,0.0
156,47317.0,1.0,15.249487586661957,2.487674101333585,0.9271508279492692,58.97152915255303,1.2518049440061036,4.816979138360543,2,0.0
157,47431.0,0.8387242762594131,24.077338635266276,1.5572028121604717,0.9434851114764783,172.98545201894132,1.4249709366292718,4.805430700720155,2,0.0
158,47470.0,1.0,9.81970978005712,2.4336435535610987,0.9493328941228354,81.68085915164963,1.630349361568014,4.869970146209736,2,0.0
159,47737.0,0.9106366951825043,17.96282700903775,1.6010195440604014,0.9647377640093941,129.86369994902833,1.3379294142307396,4.880144349035201,2,0.0
160,47740.0,0.9546933991464903,31.169609150899706,1.5497926931942718,0.913668350941911,313.51855348113463,1.5836308326517838,4.702137913611193,2,0.0
161,47743.0,1.0,15.30830342580879,4.04849351432191,0.884113194032099,104.8352679219309,0.9013784423955036,4.889732952517024,2,0.0
162,45628.0,1.0,6.856539560537101,4.264503743414898,1.0,151.2516708049967,0.7383818579615443,5.0,3,0.0
163,45640.0,1.0,2.753688927131169,4.360639107372106,1.0,195.12944206379876,0.8978837558617269,5.0,3,0.0
164,45664.0,0.8034200853436366,28.986509737853773,1.679160114151484,0.8630561324808207,258.1755665224782,2.109020514284588,4.545231342619954,3,0.0
165,45682.0,0.9101741398073181,47.667851295283526,1.8995462938621823,0.9122528047148353,375.35228526482945,1.4231852615317104,4.727943883174912,3,0.0
166,45745.0,1.0,12.398400221377862,4.1094853025154,0.9803114427252112,192.0524034594619,0.9508548968705045,4.982467050374533,3,0.0
167,45760.0,0.7228312369556957,100.0,2.6838001627551353,0.8488546761888554,212.8772352195801,1.5469020523233963,4.649917225588304,3,0.0
168,45763.0,0.9012669114261794,9.039724536066895,1.6753824506274726,0.9776634019892861,82.33413327394666,1.7541107539804022,4.925739354260301,3,0.0
169,45805.0,0.5601349733007771,8.417629643428057,4.238815357179752,1.0,221.53235526580903,1.0520000976771806,5.0,3,0.0
170,45829.0,1.0,16.869515772495586,2.5125240966149924,0.9625406345768808,115.80537518153363,1.1683008977077052,4.906820731153897,3,0.0
171,45964.0,0.9066295175227156,16.046058303467124,1.4440247980166478,0.9162956312491692,130.83728839971374,1.8307667465337312,4.702349340424376,3,0.0
172,46024.0,0.6066142552365191,46.55441339941425,2.6118894094628082,0.9134484327281968,100.99635428830952,1.1887701327954332,4.793305285570614,3,0.0
173,46057.0,1.0,24.289815119031786,2.176154905535055,0.9225046054758907,99.99375377381662,1.3622242291350997,4.7811650103294685,3,0.0
174,46072.0,0.8831197658704172,28.572392590452615,1.8585686216493769,0.9587841908565016,167.3180559899118,1.0949574413413996,4.870523363872504,3,0.0
175,46102.0,0.8186572135225774,26.863879350807295,1.3668595784262365,0.9318320518122233,526.5304143522036,1.5863963945663386,4.752336271983243,3,0.0
176,46114.0,0.7850333693138322,17.42733665668832,1.4727789156862048,0.9512619303553206,109.57166201420193,1.4541157314520934,4.828090053140532,3,0.0
177,46159.0,1.0,12.39611089991591,3.005866862737042,0.9223507704821767,67.05059451392908,1.2790407478940944,4.845157098335571,3,0.0
178,46180.0,0.8585723881465804,19.089588138337735,1.380183091041471,0.9582714998025471,344.8119680743779,1.5407634377892783,4.848950469399781,3,0.0
179,46198.0,0.9743723745846253,16.807928248954003,1.8238806420138427,0.9399052992826754,59.575816821671616,1.4079339874071897,4.809132057739321,3,0.0
180,46255.0,0.9380186393736665,28.783602524730565,2.4868584109403558,0.9302053688655002,132.29190803892365,1.1926696743426641,4.824596209802811,3,0.0
181,46330.0,0.6846964857476461,17.163578919208863,2.8854948453792932,0.9424271779328781,56.37079796490983,1.0559650966224854,4.87826197097301,3,0.0
182,46357.0,0.7875867095203646,17.356668650979508,1.2651892400356641,0.9649893152833241,224.24891612361893,1.578444460840251,4.86924171800644,3,0.0
183,46384.0,0.8593869327279553,18.48405827137816,1.8225566411518916,0.9238762076661299,77.12452094601514,1.5991327709220067,4.7581209615984115,3,0.0
184,46450.0,0.5771577585445701,12.927572885905267,1.3000054177597296,0.9892404319880964,87.04295172512654,1.7634770252265504,4.960189656648711,3,0.0
185,46471.0,0.6764840375121344,24.058913145587915,2.321391422662295,0.917804768819094,116.5754957136894,1.4708954749267686,4.77983114874257,3,0.0
186,46486.0,0.8723562832407626,24.534839514609637,1.5738694644570896,0.961450753696403,109.13853486672394,1.0881118027155376,4.867925250117081,3,0.0
187,46489.0,0.6474807615029494,18.535568422829623,2.0342862143971887,1.0,578.8490284307567,2.2813658343905048,5.0,3,0.0
188,46522.0,0.9194885913346779,24.001136814956606,1.847064362078572,0.9432123624070262,130.60605989018637,1.3492117250367146,4.820952233639746,3,0.0
189,46552.0,1.0,19.99342719746114,3.4675166104744144,0.8629205023951324,47.142433816245926,1.0975950006324728,4.789927946876028,3,0.0
190,46555.0,1.0,34.52966510215162,1.6878702192122366,0.9272986430066003,121.78046528858206,1.2380555584097008,4.7592036703984775,3,0.0
191,46573.0,0.9817990349243985,11.562545902481393,2.714312656045719,0.9342735673127117,67.13919158139547,1.4223354126358543,4.849769924643402,3,0.0
192,46591.0,0.7804544454924475,23.035636791808756,1.5718609572645341,0.9538123417296013,196.57981063219702,1.2583533838223184,4.841662285390722,3,0.0
193,46633.0,1.0,11.893145338358828,2.3626996152455266,1.0,291.5754603175578,1.6342173673683817,5.0,3,0.0
194,46672.0,1.0,11.245705789428207,2.052538043217281,0.987086406328502,60.33877400708353,1.241634048498501,4.96193767392791,3,0.0
195,46687.0,1.0,7.578665038541499,3.622431345800924,1.0,164.8064697035093,1.3153184454931277,5.0,3,0.0
196,46702.0,0.7899323921627162,14.578057197559886,3.669160297076907,0.9491394925151366,146.40421500345659,1.1391897869977088,4.932312817328326,3,0.0
197,46729.0,0.895999250783385,17.11667956516347,2.030392672723652,0.9445740584057004,93.38109516529843,1.3724055844187841,4.835406717720377,3,0.0
198,46750.0,0.8070229975741785,19.135154138856958,1.492150196645875,0.9139353732085861,150.98321079938205,2.0158300490625067,4.698098215833992,3,0.0
