,noise_var,perf,metai,QSR,QSR_scaled,subject
0,0.0,0.62,0.5293608652873644,1.0,1.0,47182
1,0.13793103448275862,0.5225,0.5293608652873644,0.9987510174327924,0.9987510174327924,47182
2,0.27586206896551724,0.5625,0.5293608652873644,0.9949139522568015,0.9949139522568015,47182
3,0.41379310344827586,0.5475,0.5293608652873644,0.9886454539425686,0.9886485993287374,47182
4,0.5517241379310345,0.5525,0.5293608652873644,0.9828938151932985,0.9830557379686578,47182
5,0.6896551724137931,0.7825,0.5172746981470228,0.9707617301107362,0.9717021820973586,47182
6,0.8275862068965517,0.7025,0.46235159038862284,0.9584870565288499,0.9619319928542883,47182
7,0.9655172413793103,0.5825,0.4776363881455662,0.9460810890692553,0.9553187644693445,47182
8,1.103448275862069,0.55,0.35131558368704385,0.9199171528972104,0.9395837046942078,47182
9,1.2413793103448276,0.505,0.2753232653448045,0.9012945951327308,0.9304252221959707,47182
10,1.3793103448275863,0.5175,0.2334384558769293,0.8799807144464143,0.9240392912183527,47182
11,1.5172413793103448,0.81,0.15766881275714195,0.8540002052578456,0.9161202825603645,47182
12,1.6551724137931034,0.7425,0.1353750368200779,0.828218632535994,0.9118504105388457,47182
13,1.793103448275862,0.62,0.07891913789922445,0.8026730128863928,0.9055077635572569,47182
14,1.9310344827586206,0.645,0.07688261597069901,0.782521206716679,0.9034989497117558,47182
15,2.0689655172413794,0.83,0.02199712255171682,0.7360348164742023,0.8961265180887842,47182
16,2.206896551724138,0.5925,0.03420774051899306,0.6974861401274339,0.8955604416349474,47182
17,2.3448275862068964,0.6,0.035540017983146044,0.6596400289972231,0.8951651166441221,47182
18,2.4827586206896552,0.4975,0.03127104761848537,0.6119815009650176,0.8944000392200995,47182
19,2.6206896551724137,0.61,0.030666210409393546,0.6155889715533671,0.8945974101290943,47182
20,2.7586206896551726,0.56,0.02176522468250519,0.49779362681366257,0.8943970136070075,47182
21,2.896551724137931,0.56,0.0159365203591324,0.484470080339629,0.8943660145614626,47182
22,3.0344827586206895,0.62,0.03186380721335824,0.43663982527002054,0.8943646275124028,47182
23,3.1724137931034484,0.6575,0.029052524742822716,0.40189477665295925,0.8943556989277375,47182
24,3.310344827586207,0.5125,0.011710928855539593,0.2987748251844542,0.8943517856792887,47182
25,3.4482758620689653,0.4625,0.023618653066244888,0.3338278967711845,0.8943401599643936,47182
26,3.586206896551724,0.4875,0.037375845021021314,0.2151915623764421,0.8943014896888505,47182
27,3.7241379310344827,0.5075,0.021403390619295193,0.2366632947770475,0.894317156467157,47182
28,3.862068965517241,0.525,0.04065094388058005,-0.077497236298252,0.8942825324014676,47182
29,4.0,0.4925,0.0346802371545773,-0.0591827459837615,0.8942859714051247,47182
