,noise_var,perf,metai,QSR,QSR_scaled,subject
0,0.0,0.73,0.5907488257630624,1.0,1.0,46384
1,0.13793103448275862,0.8275,0.5907488257630624,0.9987950049970385,0.9987950049970385,46384
2,0.27586206896551724,0.815,0.5907488257630624,0.9958967806564252,0.9958967806564252,46384
3,0.41379310344827586,0.7675,0.5907488257630624,0.9893963053206958,0.9893963053206958,46384
4,0.5517241379310345,0.8225,0.5907488257630624,0.9822178073903659,0.9822308088722229,46384
5,0.6896551724137931,0.77,0.5907488257630624,0.9722111429605085,0.9729345956793309,46384
6,0.8275862068965517,0.8175,0.5636765222047864,0.9595383290839259,0.9615133398653253,46384
7,0.9655172413793103,0.755,0.43945857183812087,0.9412293281884209,0.9472700511106319,46384
8,1.103448275862069,0.77,0.405832475761828,0.9231381480815971,0.9364931434992119,46384
9,1.2413793103448276,0.8025,0.3350841193909762,0.9093004252286697,0.9294188623511098,46384
10,1.3793103448275863,0.725,0.23106112342567142,0.8852661029249784,0.9134355404809059,46384
11,1.5172413793103448,0.7825,0.208245389230873,0.8651283704323164,0.9080306506344197,46384
12,1.6551724137931034,0.5975,0.09371726923204038,0.8246455457988355,0.8948811545113199,46384
13,1.793103448275862,0.585,0.12001678321553289,0.8074388760879946,0.8934830851023432,46384
14,1.9310344827586206,0.65,0.06583458316144364,0.7756824557897978,0.8857760509385914,46384
15,2.0689655172413794,0.5725,0.04422120169752386,0.7273671509944664,0.8811810552718756,46384
16,2.206896551724138,0.7025,0.038269193371115784,0.7149888189684341,0.8810151121884862,46384
17,2.3448275862068964,0.7825,0.055021296364512584,0.6591923782791285,0.8791878511192215,46384
18,2.4827586206896552,0.51,0.02662087626016363,0.5953765928478327,0.8778043862363254,46384
19,2.6206896551724137,0.49,0.014515329912696995,0.5283145011525914,0.8777636423890662,46384
20,2.7586206896551726,0.535,0.011130549271528123,0.5367512833484478,0.8777751186901962,46384
21,2.896551724137931,0.4775,0.038982112717217854,0.5072742904546839,0.8777629733538472,46384
22,3.0344827586206895,0.485,0.018203367320523522,0.39765492721605433,0.8777338577631008,46384
23,3.1724137931034484,0.5125,0.03498558443798094,0.3849225970155711,0.8777210204537799,46384
24,3.310344827586207,0.82,0.032390967099922285,0.4049311099778432,0.8776583549163595,46384
25,3.4482758620689653,0.52,0.05179661830068383,0.20814858880519027,0.8776653329567523,46384
26,3.586206896551724,0.535,0.029008908664237887,0.2407855031598345,0.8776881785132526,46384
27,3.7241379310344827,0.485,0.05030000576634763,0.10569338168838271,0.8776547951382632,46384
28,3.862068965517241,0.4875,0.03540555638916598,0.15928275831084704,0.8776659065055462,46384
29,4.0,0.5325,0.041206007465158456,0.060286274955672736,0.8776310718811383,46384
