,noise_var,perf,metai,QSR,QSR_scaled,subject
0,0.0,0.695,0.4529425481872832,1.0,1.0,46912
1,0.13793103448275862,0.8175,0.4529425481872832,0.9988222862805535,0.9988222862805535,46912
2,0.27586206896551724,0.68,0.4529425481872832,0.9949460255517774,0.9949460255517774,46912
3,0.41379310344827586,0.765,0.4529425481872832,0.9910278706265376,0.9910553225316013,46912
4,0.5517241379310345,0.82,0.4529425481872832,0.9819729416242265,0.9825261984354998,46912
5,0.6896551724137931,0.8325,0.4420712593232913,0.9687407936500672,0.9716459939883214,46912
6,0.8275862068965517,0.795,0.37038410364898045,0.9545816773749518,0.9615209984879045,46912
7,0.9655172413793103,0.655,0.3667846749727385,0.9406468339931932,0.9548370958347925,46912
8,1.103448275862069,0.56,0.28341457793931357,0.9229847427123258,0.9471827171984387,46912
9,1.2413793103448276,0.8375,0.23903475109192157,0.9019242478430807,0.9398269303718009,46912
10,1.3793103448275863,0.7575,0.17392830461664477,0.884752121658922,0.9360763117594169,46912
11,1.5172413793103448,0.6375,0.09653134012174369,0.8406043769795715,0.9257750917516462,46912
12,1.6551724137931034,0.8525,0.10126334499363099,0.8244607043294246,0.9241481455678938,46912
13,1.793103448275862,0.7225,0.059336803400914184,0.7953422419290327,0.9202952983558703,46912
14,1.9310344827586206,0.74,0.03854015098950453,0.7768408144790239,0.9169182794318849,46912
15,2.0689655172413794,0.5325,0.03711972396075702,0.7341888871651274,0.9169486480446662,46912
16,2.206896551724138,0.5825,0.01616253059188988,0.6763120814461168,0.9146067448480732,46912
17,2.3448275862068964,0.6025,0.004501977661638068,0.6413719721595051,0.9140355620721357,46912
18,2.4827586206896552,0.54,0.018998278235952792,0.6343740714408737,0.9140222994837564,46912
19,2.6206896551724137,0.52,0.02807235810389319,0.5084739251019756,0.914012949967399,46912
20,2.7586206896551726,0.6075,0.0216157382178066,0.5270988672115473,0.9140107896970207,46912
21,2.896551724137931,0.705,0.022156823301116013,0.5035052343428755,0.9140144480100616,46912
22,3.0344827586206895,0.5075,0.014461664062443591,0.4337784254560454,0.9140058866043514,46912
23,3.1724137931034484,0.58,0.021299432912451177,0.3314495584787309,0.913991486722758,46912
24,3.310344827586207,0.6775,0.01795355123620357,0.3541866636226214,0.9139923254923026,46912
25,3.4482758620689653,0.5975,0.01889040590724006,0.28389199780234375,0.9139994709865922,46912
26,3.586206896551724,0.6675,0.024373588050657757,0.3033068799073415,0.9139893972361968,46912
27,3.7241379310344827,0.66,0.02140089250662819,0.24218616344493427,0.9139818478884117,46912
28,3.862068965517241,0.5175,0.01770051721071164,0.17823493872155438,0.9139735163790174,46912
29,4.0,0.565,0.03008743889235349,-0.025920802490755346,0.9139504407223039,46912
