,noise_var,perf,metai,QSR,QSR_scaled,subject
0,0.0,0.8275,0.3933084376290265,1.0,1.0,46552
1,0.13793103448275862,0.7175,0.3933084376290265,0.9988024799322244,0.9988024799322244,46552
2,0.27586206896551724,0.7875,0.3933084376290265,0.9953689071427274,0.9953692267796034,46552
3,0.41379310344827586,0.81,0.3933084376290265,0.9893670034920352,0.9895300055313198,46552
4,0.5517241379310345,0.8,0.3933084376290265,0.9819388119006561,0.9828385930842622,46552
5,0.6896551724137931,0.8125,0.38117155519834317,0.9695508435753816,0.974152611542576,46552
6,0.8275862068965517,0.785,0.330635273022559,0.9560155697283433,0.9659998959394482,46552
7,0.9655172413793103,0.695,0.3305394577376659,0.9445688867230037,0.9602736829921076,46552
8,1.103448275862069,0.7625,0.2328800197423109,0.9263684441843953,0.9536280244964244,46552
9,1.2413793103448276,0.695,0.16007064572163618,0.8964820650662664,0.9444318327804788,46552
10,1.3793103448275863,0.67,0.18094127937476617,0.8971155775022801,0.9466802042883595,46552
11,1.5172413793103448,0.5,0.12235424392765393,0.859730075493546,0.939361346149666,46552
12,1.6551724137931034,0.7575,0.09708811138381884,0.838139225621661,0.9364129707773715,46552
13,1.793103448275862,0.73,0.07219078590343442,0.805317496319626,0.9346027881031991,46552
14,1.9310344827586206,0.7875,0.05736018345948074,0.7679532027735343,0.9327013354812141,46552
15,2.0689655172413794,0.6225,0.043549512626240905,0.748546496904001,0.9303151589431395,46552
16,2.206896551724138,0.545,0.033256062425395305,0.6895959833322777,0.9299605021556872,46552
17,2.3448275862068964,0.535,0.03503567409916214,0.6762841822499464,0.9295524583683266,46552
18,2.4827586206896552,0.5725,0.0027634638869612482,0.6280931198421189,0.9285014391114722,46552
19,2.6206896551724137,0.4675,0.013325765046253324,0.6118844216307809,0.9285225181058215,46552
20,2.7586206896551726,0.465,0.013393589913452075,0.5564181985258723,0.9284903807328131,46552
21,2.896551724137931,0.7925,0.02987510459256587,0.41381767418829785,0.9284909555853655,46552
22,3.0344827586206895,0.4975,0.016366533506645353,0.41379072864295086,0.9284987488208299,46552
23,3.1724137931034484,0.57,0.012985021666724939,0.4187265082802206,0.928476304049676,46552
24,3.310344827586207,0.4825,0.02002128964931582,0.2943526937569425,0.9284822111129871,46552
25,3.4482758620689653,0.655,0.018210714133450046,0.22459784149261552,0.928475828817479,46552
26,3.586206896551724,0.59,0.017689464812245037,0.26836590136726957,0.9284726055881035,46552
27,3.7241379310344827,0.54,0.014726212937269445,0.2426708215273209,0.9284672640080767,46552
28,3.862068965517241,0.51,0.023515848683910268,0.09842465167271452,0.9284618269974201,46552
29,4.0,0.5025,0.030358357549583326,-0.07689937625150267,0.9284494515728964,46552
