,noise_var,perf,metai,QSR,QSR_scaled,subject
0,0.0,0.78,0.6222126380063133,1.0,1.0,46114
1,0.13793103448275862,0.765,0.6222126380063133,0.9988862639075046,0.9988862639075046,46114
2,0.27586206896551724,0.8125,0.6222126380063133,0.9950270625181413,0.9950270625181413,46114
3,0.41379310344827586,0.8075,0.6222126380063133,0.9883927691101284,0.9883927756857355,46114
4,0.5517241379310345,0.83,0.6222126380063133,0.9805084734783954,0.9806298693529877,46114
5,0.6896551724137931,0.82,0.6222126380063133,0.9696568512353423,0.9700639757159504,46114
6,0.8275862068965517,0.775,0.5740021067184526,0.9498592835283644,0.9536678310215212,46114
7,0.9655172413793103,0.8425,0.5055180356403945,0.9379133422229187,0.9446376568876104,46114
8,1.103448275862069,0.81,0.4922550372211127,0.9367193474789702,0.9434685740986857,46114
9,1.2413793103448276,0.84,0.38296594345508156,0.9145792025596007,0.9288710107301594,46114
10,1.3793103448275863,0.805,0.2548892218579989,0.8830605211614558,0.9100604142291276,46114
11,1.5172413793103448,0.7675,0.18846848357446294,0.8433832129057016,0.8961866730545722,46114
12,1.6551724137931034,0.8375,0.15163542574560857,0.8237582788318331,0.8939027755533655,46114
13,1.793103448275862,0.695,0.11487752448579502,0.7993461401458982,0.8850382916768732,46114
14,1.9310344827586206,0.81,0.05157955167841888,0.7529944047129257,0.8790267074499176,46114
15,2.0689655172413794,0.5325,0.050438049951154085,0.7395039355744844,0.8756798387212701,46114
16,2.206896551724138,0.5,0.07389423211414581,0.6840728980284382,0.872087534180472,46114
17,2.3448275862068964,0.6075,0.037410523382414906,0.6614532421082568,0.8700258269351812,46114
18,2.4827586206896552,0.5375,0.02384628264645272,0.6429318272397768,0.8692715536556782,46114
19,2.6206896551724137,0.645,0.02470322558791893,0.5906941868658684,0.8690463597402722,46114
20,2.7586206896551726,0.4975,0.015338725715386525,0.5680005601115102,0.8690199125335238,46114
21,2.896551724137931,0.6825,0.016840300210557713,0.5129857367325084,0.8689881826403254,46114
22,3.0344827586206895,0.495,0.043794363077669374,0.4788777687451008,0.8690063442361773,46114
23,3.1724137931034484,0.595,0.0196838073582023,0.438088407635408,0.8689494553659145,46114
24,3.310344827586207,0.6875,0.029899977525893906,0.4139840180697928,0.8689271120663951,46114
25,3.4482758620689653,0.51,0.02846127042475144,0.2198286534486199,0.8689017993029547,46114
26,3.586206896551724,0.5275,0.03606347956222955,0.27335106876041815,0.8688942451217592,46114
27,3.7241379310344827,0.4925,0.03219852026047476,0.2752024993799068,0.8688802350545842,46114
28,3.862068965517241,0.4925,0.042427855357793254,0.07926989313944344,0.8688536494060053,46114
29,4.0,0.475,0.037719838666514405,0.06781274733331388,0.8688763925095171,46114
