,noise_var,perf,metai,QSR,QSR_scaled,subject
0,0.0,0.69,0.5642547974334595,1.0,1.0,46555
1,0.13793103448275862,0.75,0.5642547974334595,0.9987575942653483,0.9987575942653483,46555
2,0.27586206896551724,0.8075,0.5642547974334595,0.9953905480168741,0.9953905480168741,46555
3,0.41379310344827586,0.7625,0.5642547974334595,0.9896491285844764,0.9896491285844764,46555
4,0.5517241379310345,0.7175,0.5642547974334595,0.9841889181750401,0.9842255688277473,46555
5,0.6896551724137931,0.8175,0.5545044611087342,0.9701750953484174,0.9711823445380534,46555
6,0.8275862068965517,0.775,0.516641593224138,0.95795468625463,0.9605378715760174,46555
7,0.9655172413793103,0.66,0.460300052414754,0.9433634543662727,0.9518338992959873,46555
8,1.103448275862069,0.5125,0.4046702748398164,0.9294945239142084,0.9411320195239061,46555
9,1.2413793103448276,0.7775,0.34229292793362376,0.9073667826424818,0.9304327977723457,46555
10,1.3793103448275863,0.575,0.21127308693105407,0.8711503138700075,0.9148690217186609,46555
11,1.5172413793103448,0.89,0.1679719938634175,0.856384562230492,0.909437801985737,46555
12,1.6551724137931034,0.5925,0.1653893339719717,0.8245430807221713,0.906043429036774,46555
13,1.793103448275862,0.7975,0.12741659762782837,0.7996314792444572,0.9010920647600422,46555
14,1.9310344827586206,0.7425,0.0637209682219344,0.7819484588929538,0.89356857798245,46555
15,2.0689655172413794,0.7025,0.06120893481388179,0.7401447424019736,0.8927066810775184,46555
16,2.206896551724138,0.5425,0.04236771730736277,0.7129375111967815,0.889123056889332,46555
17,2.3448275862068964,0.5325,0.033850927377529816,0.626640049973852,0.8852264373447494,46555
18,2.4827586206896552,0.795,0.03859262990220336,0.6230427231005956,0.8852828668949068,46555
19,2.6206896551724137,0.655,0.05143493639629848,0.5825586300629421,0.8851006572790066,46555
20,2.7586206896551726,0.675,0.03054562983743203,0.5364107582849509,0.8850490504999572,46555
21,2.896551724137931,0.8025,0.03975586998071612,0.4150214409455678,0.8850017614005551,46555
22,3.0344827586206895,0.485,0.026528868298941966,0.5234421233588527,0.885007481088025,46555
23,3.1724137931034484,0.7475,0.03098090060177594,0.3766660569472279,0.8849969005066485,46555
24,3.310344827586207,0.48,0.024887917715138097,0.25008958264910375,0.8849626746941079,46555
25,3.4482758620689653,0.5125,0.030879550768403652,0.2042492842292074,0.8849622001929873,46555
26,3.586206896551724,0.4975,0.026635643067417836,0.2748680202231142,0.8849699399307591,46555
27,3.7241379310344827,0.5425,0.03843816284668966,0.15496199460947024,0.8849541607359825,46555
28,3.862068965517241,0.5125,0.03854828910301378,0.08347102593815092,0.8849379236239783,46555
29,4.0,0.485,0.04129927765209096,-0.0002150225441093223,0.8849087424244308,46555
