,noise_var,perf,metai,QSR,QSR_scaled,subject
0,0.0,0.755,0.5293608652873644,1.0,1.0,46198
1,0.13793103448275862,0.7675,0.5293608652873644,0.9988638715958692,0.9988638715958692,46198
2,0.27586206896551724,0.775,0.5293608652873644,0.9954787063989474,0.9954787063989474,46198
3,0.41379310344827586,0.7925,0.5293608652873644,0.9883531762088047,0.9884285874339406,46198
4,0.5517241379310345,0.8225,0.5293608652873644,0.9820599706703074,0.9823612888930087,46198
5,0.6896551724137931,0.8,0.5184895764233725,0.9705182154168495,0.9722183181840014,46198
6,0.8275862068965517,0.76,0.4969997230946043,0.9586493249267374,0.9630494200793618,46198
7,0.9655172413793103,0.795,0.43237291742318174,0.9397203246097948,0.9496520948010461,46198
8,1.103448275862069,0.71,0.4045377289850126,0.922110968022891,0.9423053345185477,46198
9,1.2413793103448276,0.7325,0.24115699419964648,0.8971073470643787,0.9282617479005977,46198
10,1.3793103448275863,0.7775,0.221922572265552,0.8891576966789279,0.9253906897617138,46198
11,1.5172413793103448,0.7525,0.1965129015653318,0.8603739821884855,0.9185424188355458,46198
12,1.6551724137931034,0.72,0.20514090327060974,0.8557814818197206,0.9198014057885755,46198
13,1.793103448275862,0.705,0.05767644391490706,0.7944883295790938,0.9019315820827896,46198
14,1.9310344827586206,0.64,0.08738537634610138,0.7794250672517358,0.9034364151454555,46198
15,2.0689655172413794,0.7925,0.06077611149714324,0.7323736979483622,0.8996549434818145,46198
16,2.206896551724138,0.5875,0.021396832708297397,0.7050627686434674,0.8955067590937518,46198
17,2.3448275862068964,0.5,0.004787552097168635,0.6534784680239718,0.8943974312440233,46198
18,2.4827586206896552,0.765,0.03669099003810933,0.661301828470624,0.8967438716759925,46198
19,2.6206896551724137,0.495,0.018189802433548508,0.6212576293203038,0.8943920905491629,46198
20,2.7586206896551726,0.5525,0.022852126146721496,0.5076916275305428,0.8943489859703323,46198
21,2.896551724137931,0.5,0.01762986948764167,0.5142518161844156,0.8943609841841763,46198
22,3.0344827586206895,0.4725,0.026599692879904158,0.4091675767633781,0.8943514971951659,46198
23,3.1724137931034484,0.505,0.02460735997309571,0.33485587413675433,0.894347420085158,46198
24,3.310344827586207,0.6425,0.030662524192789253,0.32698687425116835,0.8943235614354431,46198
25,3.4482758620689653,0.7375,0.025116973891071148,0.3479959590402356,0.8943329976181419,46198
26,3.586206896551724,0.54,0.02880236890895127,0.21507396748869634,0.8943205506992329,46198
27,3.7241379310344827,0.505,0.022937898767739773,0.10961095929394982,0.8943208604067341,46198
28,3.862068965517241,0.515,0.037678633619239066,0.11250430799298072,0.8942997088910987,46198
29,4.0,0.5025,0.05106181858004455,-0.001236283612274125,0.8942709149575877,46198
